Датум,Цена,Макс,Мин,Просечна цена,% Промена,Количина,Вкупен промет
03.9.2021,"652,00",,,"652,00","0,00",0,0
02.9.2021,"652,00",,,"652,00","0,00",0,0
01.9.2021,"652,00",,,"652,00","0,00",0,0
31.8.2021,"652,00",,,"652,00","0,00",0,0
30.8.2021,"652,00",,,"652,00","0,00",0,0
27.8.2021,"652,00",,,"652,00","0,00",0,0
26.8.2021,"652,00",,,"652,00","0,00",0,0
25.8.2021,"652,00",,,"652,00","0,00",0,0
24.8.2021,"652,00",,,"652,00","0,00",0,0
23.8.2021,"652,00",,,"652,00","0,00",0,0
20.8.2021,"652,00",,,"652,00","0,00",0,0
19.8.2021,"652,00",,,"652,00","0,00",0,0
18.8.2021,"652,00",,,"652,00","0,00",0,0
17.8.2021,"652,00",,,"652,00","0,00",0,0
16.8.2021,"652,00",,,"652,00","0,00",0,0
13.8.2021,"652,00",,,"652,00","0,00",0,0
12.8.2021,"652,00",,,"652,00","0,00",0,0
11.8.2021,"652,00",,,"652,00","0,00",0,0
10.8.2021,"652,00",,,"652,00","0,00",0,0
09.8.2021,"652,00",,,"652,00","0,00",0,0
06.8.2021,"652,00",,,"652,00","0,00",0,0
05.8.2021,"652,00",,,"652,00","0,00",0,0
04.8.2021,"652,00",,,"652,00","0,00",0,0
03.8.2021,"652,00",,,"652,00","0,00",0,0
30.7.2021,"652,00",,,"652,00","0,00",0,0
29.7.2021,"652,00",,,"652,00","0,00",0,0
28.7.2021,"652,00",,,"652,00","0,00",0,0
27.7.2021,"652,00","652,00","652,00","652,00","-1,36",50,32.600
26.7.2021,"661,00",,,"661,00","0,00",0,0
23.7.2021,"661,00",,,"661,00","0,00",0,0
22.7.2021,"661,00",,,"661,00","0,00",0,0
21.7.2021,"661,00",,,"661,00","0,00",0,0
20.7.2021,"661,00",,,"661,00","0,00",0,0
19.7.2021,"661,00",,,"661,00","0,00",0,0
16.7.2021,"661,00",,,"661,00","0,00",0,0
15.7.2021,"661,00",,,"661,00","0,00",0,0
14.7.2021,"661,00",,,"661,00","0,00",0,0
13.7.2021,"661,00",,,"661,00","0,00",0,0
12.7.2021,"661,00",,,"661,00","0,00",0,0
09.7.2021,"661,00",,,"661,00","0,00",0,0
08.7.2021,"661,00",,,"661,00","0,00",0,0
07.7.2021,"661,00",,,"661,00","0,00",0,0
06.7.2021,"661,00",,,"661,00","0,00",0,0
05.7.2021,"661,00",,,"661,00","0,00",0,0
02.7.2021,"661,00",,,"661,00","0,00",0,0
01.7.2021,"661,00",,,"661,00","0,00",0,0
